"DATE","variable","value"
"11/12/17","time19:00",3.37
"11/12/17","time20:00",4.12
"11/12/17","time21:00",3.97
"11/12/17","time22:00",3.06
"11/12/17","time23:00",3.83
"11/13/17","time00:00",3.5
"11/13/17","time01:00",3.98
"11/13/17","time02:00",3.83
"11/13/17","time03:00",4
"11/13/17","time04:00",3.68
"11/13/17","time05:00",3.98
"11/13/17","time06:00",9.4
"11/13/17","time07:00",16.88
"11/13/17","time08:00",21.16
"11/13/17","time09:00",20.34
"11/13/17","time10:00",14.62
"11/13/17","time11:00",12.95
"11/13/17","time12:00",12.82
"11/13/17","time13:00",11.6
"11/13/17","time14:00",11.32
"11/13/17","time15:00",12.65
"11/13/17","time16:00",9.52
"11/13/17","time17:00",5.77
"11/13/17","time18:00",3.82
"11/13/17","time19:00",2.94
"11/13/17","time20:00",3.22
"11/13/17","time21:00",2.77
"11/13/17","time22:00",2.77
"11/13/17","time23:00",3.07
"11/14/17","time00:00",3.09
"11/14/17","time01:00",3.22
"11/14/17","time02:00",3.2
"11/14/17","time03:00",3.52
"11/14/17","time04:00",3.22
"11/14/17","time05:00",3.52
"11/14/17","time06:00",11.19
"11/14/17","time07:00",17.53
"11/14/17","time08:00",25.72
"11/14/17","time09:00",18.82
"11/14/17","time10:00",16.27
"11/14/17","time11:00",15.37
"11/14/17","time12:00",12.22
"11/14/17","time13:00",11.47
"11/14/17","time14:00",12.67
"11/14/17","time15:00",12.82
"11/14/17","time16:00",8.75
"11/14/17","time17:00",5.17
"11/14/17","time18:00",3.52
"11/14/17","time19:00",3.22
"11/14/17","time20:00",3.07
"11/14/17","time21:00",2.77
"11/14/17","time22:00",3.22
"11/14/17","time23:00",2.92
"11/15/17","time00:00",2.77
"11/15/17","time01:00",3.07
"11/15/17","time02:00",3.05
"11/15/17","time03:00",3.07
"11/15/17","time04:00",3.07
"11/15/17","time05:00",2.9
"11/15/17","time06:00",8.02
"11/15/17","time07:00",16.12
"11/15/17","time08:00",22.14
"11/15/17","time09:00",22.72
"11/15/17","time10:00",15.82
"11/15/17","time11:00",15.37
"11/15/17","time12:00",14.47
"11/15/17","time13:00",15.82
"11/15/17","time14:00",16.57
"11/15/17","time15:00",13.42
"11/15/17","time16:00",9.97
"11/15/17","time17:00",5.32
"11/15/17","time18:00",4.25
"11/15/17","time19:00",3.84
"11/15/17","time20:00",3.52
"11/15/17","time21:00",3.22
"11/15/17","time22:00",2.6
"11/15/17","time23:00",3.07
"11/16/17","time00:00",2.62
"11/16/17","time01:00",2.92
"11/16/17","time02:00",3.2
"11/16/17","time03:00",2.77
"11/16/17","time04:00",2.77
"11/16/17","time05:00",3.05
"11/16/17","time06:00",8.02
"11/16/17","time07:00",13.27
"11/16/17","time08:00",22.57
"11/16/17","time09:00",18.82
"11/16/17","time10:00",14.77
"11/16/17","time11:00",13.25
"11/16/17","time12:00",12.67
"11/16/17","time13:00",14.17
"11/16/17","time14:00",14
"11/16/17","time15:00",14.17
"11/16/17","time16:00",10.25
"11/16/17","time17:00",6.07
"11/16/17","time18:00",3.2
"11/16/17","time19:00",3.52
"11/16/17","time20:00",3.07
"11/16/17","time21:00",3.2
"11/16/17","time22:00",3.37
"11/16/17","time23:00",3.2
"11/17/17","time00:00",4
"11/17/17","time01:00",3.2
"11/17/17","time02:00",4.0705
"11/17/17","time03:00",5.1245
"11/17/17","time04:00",3.82
"11/17/17","time05:00",3.82
"11/17/17","time06:00",9.95
"11/17/17","time07:00",20.77
"11/17/17","time08:00",20.47
"11/17/17","time09:00",17.15
"11/17/17","time10:00",13.42
"11/17/17","time11:00",12.67
"11/17/17","time12:00",12.35
"11/17/17","time13:00",12.82
"11/17/17","time14:00",13.7
"11/17/17","time15:00",12.67
"11/17/17","time16:00",7.7
"11/17/17","time17:00",4.57
"11/17/17","time18:00",4.7
"11/17/17","time19:00",4.72
"11/17/17","time20:00",4.72
"11/17/17","time21:00",4.42
"11/17/17","time22:00",4.85
"11/17/17","time23:00",5.87
"11/18/17","time00:00",5.18
"11/18/17","time01:00",5.78
"11/18/17","time02:00",6.1
"11/18/17","time03:00",4.58
"11/18/17","time04:00",4.13
"11/18/17","time05:00",4.15
"11/18/17","time06:00",3.98
"11/18/17","time07:00",3.7
"11/18/17","time08:00",3.68
"11/18/17","time09:00",2.32
"11/18/17","time10:00",2.47
"11/18/17","time11:00",2.47
"11/18/17","time12:00",2.3
"11/18/17","time13:00",2.47
"11/18/17","time14:00",2.32
"11/18/17","time15:00",2
"11/18/17","time16:00",2.47
"11/18/17","time17:00",2.6
"11/18/17","time18:00",2.92
"11/18/17","time19:00",2.92
"11/18/17","time20:00",3.22
"11/18/17","time21:00",3.32
"11/18/17","time22:00",3.85
"11/18/17","time23:00",3.85
"11/19/17","time00:00",3.7
"11/19/17","time01:00",3.98
"11/19/17","time02:00",4
"11/19/17","time03:00",4.15
"11/19/17","time04:00",4.43
"11/19/17","time05:00",4.15
"11/19/17","time06:00",4.28
"11/19/17","time07:00",3.85
"11/19/17","time08:00",3.68
"11/19/17","time09:00",2.79
"11/19/17","time10:00",2.75
"11/19/17","time11:00",2.62
"11/19/17","time12:00",2.47
"11/19/17","time13:00",2.6
"11/19/17","time14:00",2.17
"11/19/17","time15:00",2.47
"11/19/17","time16:00",2.15
"11/19/17","time17:00",2.62
"11/19/17","time18:00",2.77
"11/19/17","time19:00",2.77
"11/19/17","time20:00",2.75
"11/19/17","time21:00",2.47
"11/19/17","time22:00",3.3
"11/19/17","time23:00",3.7
"11/20/17","time00:00",3.65
"11/20/17","time01:00",3.18
"11/20/17","time02:00",2.9
"11/20/17","time03:00",2.62
"11/20/17","time04:00",2.9
"11/20/17","time05:00",2.92
"11/20/17","time06:00",4.85
"11/20/17","time07:00",2.92
"11/20/17","time08:00",3.37
"11/20/17","time09:00",3.22
"11/20/17","time10:00",3.95
"11/20/17","time11:00",3.52
"11/20/17","time12:00",3.37
"11/20/17","time13:00",3.05
"11/20/17","time14:00",3.52
"11/20/17","time15:00",2.77
"11/20/17","time16:00",2.77
"11/20/17","time17:00",2.9
"11/20/17","time18:00",2.92
"11/20/17","time19:00",2.9
"11/20/17","time20:00",2.92
"11/20/17","time21:00",2.77
"11/20/17","time22:00",2.92
"11/20/17","time23:00",2.6
"11/21/17","time00:00",2.75
"11/21/17","time01:00",3.05
"11/21/17","time02:00",3.07
"11/21/17","time03:00",3.22
"11/21/17","time04:00",2.9
"11/21/17","time05:00",2.92
"11/21/17","time06:00",3.05
"11/21/17","time07:00",2.92
"11/21/17","time08:00",2.62
"11/21/17","time09:00",2.17
"11/21/17","time10:00",2.3
"11/21/17","time11:00",4.27
"11/21/17","time12:00",3.22
"11/21/17","time13:00",3.82
"11/21/17","time14:00",3.97
"11/21/17","time15:00",3.8
"11/21/17","time16:00",4.12
"11/21/17","time17:00",4.12
"11/21/17","time18:00",4.4
"11/21/17","time19:00",4.42
"11/21/17","time20:00",4.57
"11/21/17","time21:00",4.57
"11/21/17","time22:00",3.65
"11/21/17","time23:00",2.77
"11/22/17","time00:00",2.49
"11/22/17","time01:00",2.92
"11/22/17","time02:00",2.75
"11/22/17","time03:00",3.22
"11/22/17","time04:00",3.81
"11/22/17","time05:00",3.7
"11/22/17","time06:00",3.68
"11/22/17","time07:00",3.4
"11/22/17","time08:00",2.34
"11/22/17","time09:00",3.65
"11/22/17","time10:00",7.87
"11/22/17","time11:00",4.12
"11/22/17","time12:00",2.62
"11/22/17","time13:00",2.3
"11/22/17","time14:00",2.32
"11/22/17","time15:00",2.3
"11/22/17","time16:00",2.3
"11/22/17","time17:00",2.32
"11/22/17","time18:00",2.62
"11/22/17","time19:00",2.32
"11/22/17","time20:00",2.6
"11/22/17","time21:00",2.47
"11/22/17","time22:00",2.6
"11/22/17","time23:00",2.47
"11/23/17","time00:00",2.62
"11/23/17","time01:00",2.62
"11/23/17","time02:00",2.75
"11/23/17","time03:00",2.92
"11/23/17","time04:00",3.07
"11/23/17","time05:00",2.97
"11/23/17","time06:00",3.05
"11/23/17","time07:00",3.15
"11/23/17","time08:00",2.45
"11/23/17","time09:00",4.72
"11/23/17","time10:00",3.37
"11/23/17","time11:00",2.9
"11/23/17","time12:00",3.07
"11/23/17","time13:00",2.92
"11/23/17","time14:00",2.32
"11/23/17","time15:00",2
"11/23/17","time16:00",2.15
"11/23/17","time17:00",2.32
"11/23/17","time18:00",2.47
"11/23/17","time19:00",2.32
"11/23/17","time20:00",2.75
"11/23/17","time21:00",2.32
"11/23/17","time22:00",2.62
"11/23/17","time23:00",2.45
"11/24/17","time00:00",2.45
"11/24/17","time01:00",2.75
"11/24/17","time02:00",2.77
"11/24/17","time03:00",2.6
"11/24/17","time04:00",2.77
"11/24/17","time05:00",2.62
"11/24/17","time06:00",2.77
"11/24/17","time07:00",2.6
"11/24/17","time08:00",2.17
"11/24/17","time09:00",2.32
"11/24/17","time10:00",3.97
"11/24/17","time11:00",9.2
"11/24/17","time12:00",3.97
"11/24/17","time13:00",2.77
"11/24/17","time14:00",2.32
"11/24/17","time15:00",2.47
"11/24/17","time16:00",2.6
"11/24/17","time17:00",2.47
"11/24/17","time18:00",2.6
"11/24/17","time19:00",2.47
"11/24/17","time20:00",2.62
"11/24/17","time21:00",2.62
"11/24/17","time22:00",2.47
"11/24/17","time23:00",2.47
"11/25/17","time00:00",2.6
"11/25/17","time01:00",2.47
"11/25/17","time02:00",2.62
"11/25/17","time03:00",2.75
"11/25/17","time04:00",2.92
"11/25/17","time05:00",2.62
"11/25/17","time06:00",2.6
"11/25/17","time07:00",2.62
"11/25/17","time08:00",7.87
"11/25/17","time09:00",4.4
"11/25/17","time10:00",2.92
"11/25/17","time11:00",2.02
"11/25/17","time12:00",2.2705
"11/25/17","time13:00",2.0495
"11/25/17","time14:00",2.02
"11/25/17","time15:00",2.15
"11/25/17","time16:00",2
"11/25/17","time17:00",2.45
"11/25/17","time18:00",2.32
"11/25/17","time19:00",2.62
"11/25/17","time20:00",2.45
"11/25/17","time21:00",2.32
"11/25/17","time22:00",2.62
"11/25/17","time23:00",2.47
"11/26/17","time00:00",2.45
"11/26/17","time01:00",2.47
"11/26/17","time02:00",2.62
"11/26/17","time03:00",2.45
"11/26/17","time04:00",2.62
"11/26/17","time05:00",2.75
"11/26/17","time06:00",2.47
"11/26/17","time07:00",2.47
"11/26/17","time08:00",2.45
"11/26/17","time09:00",4.57
"11/26/17","time10:00",9.65
"11/26/17","time11:00",4.42
"11/26/17","time12:00",4.4
"11/26/17","time13:00",3.82
"11/26/17","time14:00",8.6
"11/26/17","time15:00",4.4
"11/26/17","time16:00",3.67
"11/26/17","time17:00",5.3
"11/26/17","time18:00",3.67
"11/26/17","time19:00",3.35
"11/26/17","time20:00",4.27
"11/26/17","time21:00",3.82
"11/26/17","time22:00",2.45
"11/26/17","time23:00",3.07
"11/27/17","time00:00",3.25
"11/27/17","time01:00",2.62
"11/27/17","time02:00",3.07
"11/27/17","time03:00",2.9
"11/27/17","time04:00",2.77
"11/27/17","time05:00",2.9
"11/27/17","time06:00",9.82
"11/27/17","time07:00",22.55
"11/27/17","time08:00",25.87
"11/27/17","time09:00",20.47
"11/27/17","time10:00",15.52
"11/27/17","time11:00",13.42
"11/27/17","time12:00",14.15
"11/27/17","time13:00",13.57
"11/27/17","time14:00",12.37
"11/27/17","time15:00",11.47
"11/27/17","time16:00",8.92
"11/27/17","time17:00",6.52
"11/27/17","time18:00",5.92
"11/27/17","time19:00",5.62
"11/27/17","time20:00",6.13
"11/27/17","time21:00",6.55
"11/27/17","time22:00",6.25
"11/27/17","time23:00",4.45
"11/28/17","time00:00",4.75
"11/28/17","time01:00",4.58
"11/28/17","time02:00",4.45
"11/28/17","time03:00",4.6
"11/28/17","time04:00",4.75
"11/28/17","time05:00",4.9
"11/28/17","time06:00",12.7
"11/28/17","time07:00",26.35
"11/28/17","time08:00",36.25
"11/28/17","time09:00",28.05
"11/28/17","time10:00",17.02
"11/28/17","time11:00",16.87
"11/28/17","time12:00",12.52
"11/28/17","time13:00",11.6
"11/28/17","time14:00",13.87
"11/28/17","time15:00",12.22
"11/28/17","time16:00",8
"11/28/17","time17:00",4.57
"11/28/17","time18:00",4.27
"11/28/17","time19:00",4.12
"11/28/17","time20:00",4.43
"11/28/17","time21:00",4.6
"11/28/17","time22:00",4.88
"11/28/17","time23:00",5.35
"11/29/17","time00:00",5.33
"11/29/17","time01:00",6.1
"11/29/17","time02:00",6.53
"11/29/17","time03:00",6.1
"11/29/17","time04:00",6.53
"11/29/17","time05:00",7
"11/29/17","time06:00",15.08
"11/29/17","time07:00",24.85
"11/29/17","time08:00",33.68
"11/29/17","time09:00",27.23
"11/29/17","time10:00",16.42
"11/29/17","time11:00",15.07
"11/29/17","time12:00",12.52
"11/29/17","time13:00",12.07
"11/29/17","time14:00",11.6
"11/29/17","time15:00",14.47
"11/29/17","time16:00",11.32
"11/29/17","time17:00",6.37
"11/29/17","time18:00",5.62
"11/29/17","time19:00",5.5
"11/29/17","time20:00",5.61
"11/29/17","time21:00",4.3
"11/29/17","time22:00",4
"11/29/17","time23:00",4.73
"11/30/17","time00:00",5.18
"11/30/17","time01:00",4.75
"11/30/17","time02:00",5.18
"11/30/17","time03:00",5.18
"11/30/17","time04:00",5.05
"11/30/17","time05:00",4.73
"11/30/17","time06:00",13.3
"11/30/17","time07:00",26.5
"11/30/17","time08:00",35.18
"11/30/17","time09:00",30.04
"11/30/17","time10:00",20.17
"11/30/17","time11:00",20.62
"11/30/17","time12:00",18.95
"11/30/17","time13:00",16.87
"11/30/17","time14:00",13.27
"11/30/17","time15:00",11.75
"11/30/17","time16:00",7.42
"11/30/17","time17:00",4.57
"11/30/17","time18:00",3.82
"11/30/17","time19:00",3.07
"11/30/17","time20:00",4.22
"11/30/17","time21:00",4.3
"11/30/17","time22:00",4.75
"11/30/17","time23:00",4.58
"12/1/17","time00:00",4.75
"12/1/17","time01:00",5.2
"12/1/17","time02:00",5.03
"12/1/17","time03:00",5.48
"12/1/17","time04:00",5.35
"12/1/17","time05:00",5.48
"12/1/17","time06:00",13.45
"12/1/17","time07:00",28.6
"12/1/17","time08:00",40.13
"12/1/17","time09:00",32.81
"12/1/17","time10:00",18.07
"12/1/17","time11:00",15.37
"12/1/17","time12:00",13.57
"12/1/17","time13:00",11.77
"12/1/17","time14:00",14.45
"12/1/17","time15:00",10.42
"12/1/17","time16:00",6.07
"12/1/17","time17:00",4.12
"12/1/17","time18:00",3.22
"12/1/17","time19:00",3.52
"12/1/17","time20:00",3.75
"12/1/17","time21:00",4.15
"12/1/17","time22:00",4.43
"12/1/17","time23:00",4.73
"12/2/17","time00:00",4.59
"12/2/17","time01:00",4.73
"12/2/17","time02:00",4.9
"12/2/17","time03:00",5.33
"12/2/17","time04:00",5.03
"12/2/17","time05:00",5.05
"12/2/17","time06:00",5.03
"12/2/17","time07:00",5.35
"12/2/17","time08:00",4.88
"12/2/17","time09:00",4.09
"12/2/17","time10:00",3.52
"12/2/17","time11:00",3.22
"12/2/17","time12:00",2.92
"12/2/17","time13:00",2.75
"12/2/17","time14:00",2.47
"12/2/17","time15:00",2.62
"12/2/17","time16:00",3.22
"12/2/17","time17:00",2.77
"12/2/17","time18:00",3.22
"12/2/17","time19:00",3.37
"12/2/17","time20:00",3.5
"12/2/17","time21:00",3.39
"12/2/17","time22:00",3.79
"12/2/17","time23:00",3.82
"12/3/17","time00:00",3.85
"12/3/17","time01:00",3.96
"12/3/17","time02:00",4.3
"12/3/17","time03:00",4.58
"12/3/17","time04:00",4.73
"12/3/17","time05:00",4.73
"12/3/17","time06:00",4.45
"12/3/17","time07:00",3.82
"12/3/17","time08:00",3.37
"12/3/17","time09:00",7.57
"12/3/17","time10:00",3.07
"12/3/17","time11:00",3.22
"12/3/17","time12:00",2.92
"12/3/17","time13:00",3.35
"12/3/17","time14:00",3.07
"12/3/17","time15:00",3.07
"12/3/17","time16:00",3.07
"12/3/17","time17:00",4.27
"12/3/17","time18:00",3.84
"12/3/17","time19:00",4.27
"12/3/17","time20:00",4.9
"12/3/17","time21:00",4.75
"12/3/17","time22:00",4.6
"12/3/17","time23:00",4.88
"12/4/17","time00:00",5.48
"12/4/17","time01:00",5.03
"12/4/17","time02:00",5.05
"12/4/17","time03:00",4.88
"12/4/17","time04:00",5.03
"12/4/17","time05:00",5.35
"12/4/17","time06:00",13.28
"12/4/17","time07:00",32.5
"12/4/17","time08:00",38.35
"12/4/17","time09:00",32
"12/4/17","time10:00",26.6335
"12/4/17","time11:00",21.2065
"12/4/17","time12:00",17.32
"12/4/17","time13:00",16.87
"12/4/17","time14:00",19.1
"12/4/17","time15:00",14.32
"12/4/17","time16:00",9.97
"12/4/17","time17:00",8.02
"12/4/17","time18:00",6.17
"12/4/17","time19:00",4.24
"12/4/17","time20:00",4.45
"12/4/17","time21:00",4.6
"12/4/17","time22:00",5.5
"12/4/17","time23:00",5.78
"12/5/17","time00:00",5.8
"12/5/17","time01:00",6.53
"12/5/17","time02:00",6.68
"12/5/17","time03:00",6.7
"12/5/17","time04:00",7.15
"12/5/17","time05:00",6.83
"12/5/17","time06:00",14.95
"12/5/17","time07:00",31
"12/5/17","time08:00",36.25
"12/5/17","time09:00",33.4
"12/5/17","time10:00",23.62
"12/5/17","time11:00",17.62
"12/5/17","time12:00",14.02
"12/5/17","time13:00",12.37
"12/5/17","time14:00",14.62
"12/5/17","time15:00",13.42
"12/5/17","time16:00",8.77
"12/5/17","time17:00",4.93
"12/5/17","time18:00",4.28
"12/5/17","time19:00",3.7
"12/5/17","time20:00",4.3
"12/5/17","time21:00",4.45
"12/5/17","time22:00",4.73
"12/5/17","time23:00",5.2
"12/6/17","time00:00",4.88
"12/6/17","time01:00",5.5
"12/6/17","time02:00",5.63
"12/6/17","time03:00",5.65
"12/6/17","time04:00",5.48
"12/6/17","time05:00",5.95
"12/6/17","time06:00",12.25
"12/6/17","time07:00",29.63
"12/6/17","time08:00",49.75
"12/6/17","time09:00",39.26
"12/6/17","time10:00",26.62
"12/6/17","time11:00",20.77
"12/6/17","time12:00",17.6
"12/6/17","time13:00",13.87
"12/6/17","time14:00",14.92
"12/6/17","time15:00",12.67
"12/6/17","time16:00",6.56
"12/6/17","time17:00",3.99
"12/6/17","time18:00",3.42
"12/6/17","time19:00",3.85
"12/6/17","time20:00",3.85
"12/6/17","time21:00",4.15
"12/6/17","time22:00",4.3
"12/6/17","time23:00",4.43
"12/7/17","time00:00",5.2
"12/7/17","time01:00",4.73
"12/7/17","time02:00",4.75
"12/7/17","time03:00",4.88
"12/7/17","time04:00",4.9
"12/7/17","time05:00",5.35
"12/7/17","time06:00",12.83
"12/7/17","time07:00",37.45
"12/7/17","time08:00",42.1
"12/7/17","time09:00",37.25
"12/7/17","time10:00",24.97
"12/7/17","time11:00",24.05
"12/7/17","time12:00",19.72
"12/7/17","time13:00",14.47
"12/7/17","time14:00",11.9
"12/7/17","time15:00",15.07
"12/7/17","time16:00",10.55
"12/7/17","time17:00",6.52
"12/7/17","time18:00",4.45
"12/7/17","time19:00",4.45
"12/7/17","time20:00",5.33
"12/7/17","time21:00",5.95
"12/7/17","time22:00",5.95
"12/7/17","time23:00",6.23
"12/8/17","time00:00",6.2
"12/8/17","time01:00",6.98
"12/8/17","time02:00",7.13
"12/8/17","time03:00",6.7
"12/8/17","time04:00",6.83
"12/8/17","time05:00",6.1
"12/8/17","time06:00",12.53
"12/8/17","time07:00",26.5
"12/8/17","time08:00",44.03
"12/8/17","time09:00",37.73
"12/8/17","time10:00",27.52
"12/8/17","time11:00",18.37
"12/8/17","time12:00",15.22
"12/8/17","time13:00",16.4
"12/8/17","time14:00",14.62
"12/8/17","time15:00",11.9
"12/8/17","time16:00",8.02
"12/8/17","time17:00",8.17
"12/8/17","time18:00",5.02
"12/8/17","time19:00",5.32
"12/8/17","time20:00",5.17
"12/8/17","time21:00",6.22
"12/8/17","time22:00",6.07
"12/8/17","time23:00",6.52
"12/9/17","time00:00",5.49
"12/9/17","time01:00",4.4
"12/9/17","time02:00",4.57
"12/9/17","time03:00",4.7
"12/9/17","time04:00",5
"12/9/17","time05:00",5.02
"12/9/17","time06:00",5.15
"12/9/17","time07:00",5.32
"12/9/17","time08:00",4.72
"12/9/17","time09:00",3.99
"12/9/17","time10:00",3.82
"12/9/17","time11:00",3.37
"12/9/17","time12:00",2.77
"12/9/17","time13:00",2.92
"12/9/17","time14:00",2.47
"12/9/17","time15:00",2.32
"12/9/17","time16:00",2.77
"12/9/17","time17:00",2.92
"12/9/17","time18:00",3.22
"12/9/17","time19:00",3.82
"12/9/17","time20:00",3.67
"12/9/17","time21:00",4.27
"12/9/17","time22:00",4.12
"12/9/17","time23:00",4.42
"12/10/17","time00:00",4.25
"12/10/17","time01:00",4.87
"12/10/17","time02:00",4.7
"12/10/17","time03:00",5.02
"12/10/17","time04:00",5.45
"12/10/17","time05:00",5.62
"12/10/17","time06:00",5.66
"12/10/17","time07:00",5.94
"12/10/17","time08:00",6.37
"12/10/17","time09:00",4.87
"12/10/17","time10:00",3.69
"12/10/17","time11:00",3.52
"12/10/17","time12:00",2.77
"12/10/17","time13:00",2.77
"12/10/17","time14:00",2.32
"12/10/17","time15:00",2.62
"12/10/17","time16:00",2.3
"12/10/17","time17:00",3.07
"12/10/17","time18:00",3.39
"12/10/17","time19:00",3.67
"12/10/17","time20:00",3.97
"12/10/17","time21:00",4.12
"12/10/17","time22:00",4.12
"12/10/17","time23:00",4.57
"12/11/17","time00:00",4.92
"12/11/17","time01:00",5.3
"12/11/17","time02:00",4.87
"12/11/17","time03:00",5.45
"12/11/17","time04:00",5.49
"12/11/17","time05:00",5.81
"12/11/17","time06:00",13.42
"12/11/17","time07:00",26.7
"12/11/17","time08:00",48.52
"12/11/17","time09:00",37.27
"12/11/17","time10:00",26.02
"12/11/17","time11:00",21.22
"12/11/17","time12:00",15.05
"12/11/17","time13:00",11.02
"12/11/17","time14:00",13.12
"12/11/17","time15:00",10.27
"12/11/17","time16:00",5.15
"12/11/17","time17:00",3.52
"12/11/17","time18:00",3.64
"12/11/17","time19:00",4.6
"12/11/17","time20:00",4.6
"12/11/17","time21:00",4.75
"12/11/17","time22:00",5.05
"12/11/17","time23:00",5.18
"12/12/17","time00:00",5.8
"12/12/17","time01:00",5.63
"12/12/17","time02:00",5.78
"12/12/17","time03:00",5.65
"12/12/17","time04:00",5.78
"12/12/17","time05:00",6.1
"12/12/17","time06:00",13.45
"12/12/17","time07:00",27.23
"12/12/17","time08:00",50.5
"12/12/17","time09:00",40.91
"12/12/17","time10:00",30.37
"12/12/17","time11:00",23.77
"12/12/17","time12:00",16.27
"12/12/17","time13:00",13.57
"12/12/17","time14:00",14.75
"12/12/17","time15:00",12.97
"12/12/17","time16:00",9.82
"12/12/17","time17:00",9.37
"12/12/17","time18:00",7.82
"12/12/17","time19:00",5.35
"12/12/17","time20:00",6.08
"12/12/17","time21:00",6.4
"12/12/17","time22:00",6.7
"12/12/17","time23:00",6.85
"12/13/17","time00:00",6.7
"12/13/17","time01:00",7.58
"12/13/17","time02:00",7.75
"12/13/17","time03:00",7.58
"12/13/17","time04:00",7.75
"12/13/17","time05:00",6.85
"12/13/17","time06:00",14.35
"12/13/17","time07:00",41.95
"12/13/17","time08:00",52.88
"12/13/17","time09:00",42.64
"12/13/17","time10:00",31.72
"12/13/17","time11:00",26.77
"12/13/17","time12:00",22.72
"12/13/17","time13:00",18.67
"12/13/17","time14:00",13.55
"12/13/17","time15:00",15.97
"12/13/17","time16:00",12.52
"12/13/17","time17:00",12.5
"12/13/17","time18:00",11.22
"12/13/17","time19:00",7.73
"12/13/17","time20:00",5.05
"12/13/17","time21:00",4.75
"12/13/17","time22:00",5.03
"12/13/17","time23:00",5.2
"12/14/17","time00:00",4.88
"12/14/17","time01:00",5.2
"12/14/17","time02:00",5.18
"12/14/17","time03:00",5.65
"12/14/17","time04:00",5.65
"12/14/17","time05:00",5.78
"12/14/17","time06:00",13.75
"12/14/17","time07:00",40.45
"12/14/17","time08:00",45.7
"12/14/17","time09:00",37.52
"12/14/17","time10:00",29.77
"12/14/17","time11:00",22.57
"12/14/17","time12:00",19.57
"12/14/17","time13:00",17.47
"12/14/17","time14:00",17.77
"12/14/17","time15:00",16.72
"12/14/17","time16:00",11.45
"12/14/17","time17:00",6.67
"12/14/17","time18:00",4.2
"12/14/17","time19:00",4.15
"12/14/17","time20:00",4.43
"12/14/17","time21:00",4.3
"12/14/17","time22:00",4.9
"12/14/17","time23:00",4.58
"12/15/17","time00:00",4.73
"12/15/17","time01:00",5.05
"12/15/17","time02:00",4.73
"12/15/17","time03:00",5.05
"12/15/17","time04:00",5.18
"12/15/17","time05:00",5.2
"12/15/17","time06:00",13.13
"12/15/17","time07:00",36.25
"12/15/17","time08:00",32.65
"12/15/17","time09:00",37.2
"12/15/17","time10:00",25.87
"12/15/17","time11:00",26.92
"12/15/17","time12:00",19.12
"12/15/17","time13:00",19.42
"12/15/17","time14:00",15.95
"12/15/17","time15:00",15.97
"12/15/17","time16:00",10.57
"12/15/17","time17:00",13.42
"12/15/17","time18:00",11.02
"12/15/17","time19:00",10.27
"12/15/17","time20:00",4.67
"12/15/17","time21:00",4.15
"12/15/17","time22:00",4.26
"12/15/17","time23:00",3.54
"12/16/17","time00:00",3.98
"12/16/17","time01:00",4.15
"12/16/17","time02:00",4.28
"12/16/17","time03:00",4.28
"12/16/17","time04:00",4.3
"12/16/17","time05:00",4.13
"12/16/17","time06:00",4.43
"12/16/17","time07:00",4.45
"12/16/17","time08:00",3.98
"12/16/17","time09:00",3.67
"12/16/17","time10:00",2.62
"12/16/17","time11:00",2.79
"12/16/17","time12:00",2.62
"12/16/17","time13:00",2.62
"12/16/17","time14:00",2.32
"12/16/17","time15:00",2.32
"12/16/17","time16:00",2.62
"12/16/17","time17:00",2.77
"12/16/17","time18:00",3.83
"12/16/17","time19:00",3.83
"12/16/17","time20:00",4
"12/16/17","time21:00",4
"12/16/17","time22:00",4.13
"12/16/17","time23:00",4.3
"12/17/17","time00:00",4.15
"12/17/17","time01:00",4.13
"12/17/17","time02:00",4.28
"12/17/17","time03:00",4.13
"12/17/17","time04:00",4.45
"12/17/17","time05:00",4.13
"12/17/17","time06:00",4.28
"12/17/17","time07:00",4.3
"12/17/17","time08:00",3.83
"12/17/17","time09:00",3.36
"12/17/17","time10:00",2.47
"12/17/17","time11:00",2.47
"12/17/17","time12:00",2.17
"12/17/17","time13:00",2.32
"12/17/17","time14:00",2.02
"12/17/17","time15:00",2.62
"12/17/17","time16:00",3.37
"12/17/17","time17:00",3.67
"12/17/17","time18:00",4.54
"12/17/17","time19:00",4.75
"12/17/17","time20:00",3.83
"12/17/17","time21:00",3.85
"12/17/17","time22:00",4.15
"12/17/17","time23:00",3.98
"12/18/17","time00:00",4.73
"12/18/17","time01:00",4.15
"12/18/17","time02:00",4.28
"12/18/17","time03:00",4.43
"12/18/17","time04:00",4.58
"12/18/17","time05:00",4.6
"12/18/17","time06:00",13.28
"12/18/17","time07:00",40.9
"12/18/17","time08:00",41.63
"12/18/17","time09:00",38.07
"12/18/17","time10:00",26.17
"12/18/17","time11:00",25.42
"12/18/17","time12:00",14.77
"12/18/17","time13:00",14.92
"12/18/17","time14:00",13.1
"12/18/17","time15:00",11.62
"12/18/17","time16:00",7.87
"12/18/17","time17:00",8.02
"12/18/17","time18:00",6.71
"12/18/17","time19:00",5.95
"12/18/17","time20:00",4.58
"12/18/17","time21:00",4.9
"12/18/17","time22:00",4.9
"12/18/17","time23:00",4.73
"12/19/17","time00:00",4.88
"12/19/17","time01:00",5.35
"12/19/17","time02:00",5.33
"12/19/17","time03:00",5.48
"12/19/17","time04:00",5.63
"12/19/17","time05:00",5.5
