"DATE","variable","value"
"9/1/17","time00:00",13.96
"9/1/17","time01:00",13.64
"9/1/17","time02:00",13.144
"9/1/17","time03:00",12.912
"9/1/17","time04:00",13.552
"9/1/17","time05:00",14.144
"9/1/17","time06:00",30.112
"9/1/17","time07:00",49.032
"9/1/17","time08:00",74.536
"9/1/17","time09:00",89.472
"9/1/17","time10:00",104.16
"9/1/17","time11:00",126.328
"9/1/17","time12:00",133.376
"9/1/17","time13:00",142.408
"9/1/17","time14:00",149.208
"9/1/17","time15:00",118.48
"9/1/17","time16:00",71.544
"9/1/17","time17:00",47.24
"9/1/17","time18:00",44.44
"9/1/17","time19:00",40.864
"9/1/17","time20:00",37.808
"9/1/17","time21:00",28.912
"9/1/17","time22:00",20.76
"9/1/17","time23:00",16.696
"9/2/17","time00:00",14.936
"9/2/17","time01:00",13.88
"9/2/17","time02:00",13.56
"9/2/17","time03:00",13.208
"9/2/17","time04:00",13.216
"9/2/17","time05:00",13.6
"9/2/17","time06:00",15.368
"9/2/17","time07:00",13.96
"9/2/17","time08:00",13.616
"9/2/17","time09:00",14.224
"9/2/17","time10:00",13.32
"9/2/17","time11:00",14.392
"9/2/17","time12:00",15.248
"9/2/17","time13:00",15.872
"9/2/17","time14:00",19.488
"9/2/17","time15:00",21.312
"9/2/17","time16:00",24.288
"9/2/17","time17:00",24.808
"9/2/17","time18:00",24.008
"9/2/17","time19:00",19.752
"9/2/17","time20:00",19.6
"9/2/17","time21:00",18.552
"9/2/17","time22:00",17.44
"9/2/17","time23:00",16.408
"9/3/17","time00:00",15.168
"9/3/17","time01:00",14.088
"9/3/17","time02:00",13.776
"9/3/17","time03:00",13.384
"9/3/17","time04:00",13.816
"9/3/17","time05:00",13.688
"9/3/17","time06:00",14.824
"9/3/17","time07:00",12.736
"9/3/17","time08:00",12.48
"9/3/17","time09:00",12.712
"9/3/17","time10:00",13.552
"9/3/17","time11:00",14.328
"9/3/17","time12:00",14.464
"9/3/17","time13:00",15.768
"9/3/17","time14:00",17.896
"9/3/17","time15:00",19.264
"9/3/17","time16:00",20.848
"9/3/17","time17:00",19.312
"9/3/17","time18:00",17.696
"9/3/17","time19:00",15.648
"9/3/17","time20:00",17.456
"9/3/17","time21:00",16.8
"9/3/17","time22:00",16.368
"9/3/17","time23:00",15.984
"9/4/17","time00:00",14.024
"9/4/17","time01:00",13.48
"9/4/17","time02:00",13.648
"9/4/17","time03:00",13.28
"9/4/17","time04:00",13.6
"9/4/17","time05:00",13.592
"9/4/17","time06:00",28.272
"9/4/17","time07:00",32.432
"9/4/17","time08:00",29.32
"9/4/17","time09:00",30.544
"9/4/17","time10:00",33.672
"9/4/17","time11:00",36.664
"9/4/17","time12:00",37.352
"9/4/17","time13:00",36.024
"9/4/17","time14:00",33.208
"9/4/17","time15:00",29.336
"9/4/17","time16:00",19.192
"9/4/17","time17:00",15.056
"9/4/17","time18:00",13.688
"9/4/17","time19:00",13.888
"9/4/17","time20:00",16.2
"9/4/17","time21:00",16.04
"9/4/17","time22:00",16.056
"9/4/17","time23:00",15.52
"9/5/17","time00:00",14.256
"9/5/17","time01:00",13.352
"9/5/17","time02:00",13.096
"9/5/17","time03:00",13.072
"9/5/17","time04:00",13.152
"9/5/17","time05:00",14.272
"9/5/17","time06:00",35.904
"9/5/17","time07:00",62.896
"9/5/17","time08:00",84.64
"9/5/17","time09:00",89.776
"9/5/17","time10:00",95.616
"9/5/17","time11:00",109.28
"9/5/17","time12:00",115.944
"9/5/17","time13:00",122.8
"9/5/17","time14:00",124.104
"9/5/17","time15:00",97.248
"9/5/17","time16:00",59.776
"9/5/17","time17:00",41.616
"9/5/17","time18:00",37.544
"9/5/17","time19:00",27.76
"9/5/17","time20:00",27.48
"9/5/17","time21:00",23.992
"9/5/17","time22:00",19.296
"9/5/17","time23:00",15.704
"9/6/17","time00:00",13.704
"9/6/17","time01:00",13.04
"9/6/17","time02:00",12.76
"9/6/17","time03:00",12.936
"9/6/17","time04:00",12.84
"9/6/17","time05:00",13.912
"9/6/17","time06:00",31.824
"9/6/17","time07:00",47.696
"9/6/17","time08:00",73.064
"9/6/17","time09:00",86.104
"9/6/17","time10:00",95.92
"9/6/17","time11:00",104.416
"9/6/17","time12:00",109.712
"9/6/17","time13:00",113.776
"9/6/17","time14:00",97.792
"9/6/17","time15:00",80.688
"9/6/17","time16:00",52.632
"9/6/17","time17:00",41.984
"9/6/17","time18:00",35.368
"9/6/17","time19:00",31.656
"9/6/17","time20:00",26.656
"9/6/17","time21:00",23.48
"9/6/17","time22:00",19.576
"9/6/17","time23:00",15.976
"9/7/17","time00:00",13.848
"9/7/17","time01:00",13.032
"9/7/17","time02:00",12.888
"9/7/17","time03:00",12.76
"9/7/17","time04:00",13.176
"9/7/17","time05:00",14.104
"9/7/17","time06:00",30.76
"9/7/17","time07:00",45.224
"9/7/17","time08:00",64.552
"9/7/17","time09:00",72.296
"9/7/17","time10:00",79.96
"9/7/17","time11:00",87.152
"9/7/17","time12:00",85.336
"9/7/17","time13:00",92.488
"9/7/17","time14:00",95.192
"9/7/17","time15:00",76.488
"9/7/17","time16:00",49.96
"9/7/17","time17:00",34.584
"9/7/17","time18:00",28.808
"9/7/17","time19:00",25.264
"9/7/17","time20:00",25.256
"9/7/17","time21:00",23.528
"9/7/17","time22:00",19.896
"9/7/17","time23:00",16.736
"9/8/17","time00:00",14.52
"9/8/17","time01:00",14.28
"9/8/17","time02:00",13.84
"9/8/17","time03:00",13.272
"9/8/17","time04:00",13.16
"9/8/17","time05:00",14.784
"9/8/17","time06:00",25.424
"9/8/17","time07:00",40.816
"9/8/17","time08:00",58.904
"9/8/17","time09:00",66.944
"9/8/17","time10:00",76.64
"9/8/17","time11:00",90.464
"9/8/17","time12:00",92.088
"9/8/17","time13:00",95.392
"9/8/17","time14:00",95.192
"9/8/17","time15:00",77.432
"9/8/17","time16:00",47.4
"9/8/17","time17:00",27.456
"9/8/17","time18:00",26.48
"9/8/17","time19:00",23.48
"9/8/17","time20:00",26.208
"9/8/17","time21:00",23.208
"9/8/17","time22:00",17.6
"9/8/17","time23:00",14.76
"9/9/17","time00:00",13.144
"9/9/17","time01:00",12.432
"9/9/17","time02:00",12.4
"9/9/17","time03:00",12.64
"9/9/17","time04:00",12.536
"9/9/17","time05:00",13.688
"9/9/17","time06:00",14.736
"9/9/17","time07:00",12.792
"9/9/17","time08:00",12.112
"9/9/17","time09:00",12.568
"9/9/17","time10:00",12.92
"9/9/17","time11:00",13.088
"9/9/17","time12:00",13.856
"9/9/17","time13:00",12.984
"9/9/17","time14:00",13.576
"9/9/17","time15:00",13.272
"9/9/17","time16:00",13.048
"9/9/17","time17:00",13.104
"9/9/17","time18:00",14.016
"9/9/17","time19:00",14.36
"9/9/17","time20:00",15.84
"9/9/17","time21:00",15.248
"9/9/17","time22:00",15.304
"9/9/17","time23:00",15.04
"9/10/17","time00:00",13.288
"9/10/17","time01:00",12.856
"9/10/17","time02:00",12.392
"9/10/17","time03:00",12.696
"9/10/17","time04:00",12.504
"9/10/17","time05:00",12.896
"9/10/17","time06:00",13.832
"9/10/17","time07:00",12.088
"9/10/17","time08:00",11.688
"9/10/17","time09:00",11.88
"9/10/17","time10:00",12.016
"9/10/17","time11:00",12.088
"9/10/17","time12:00",12.512
"9/10/17","time13:00",12.976
"9/10/17","time14:00",13.024
"9/10/17","time15:00",15.328
"9/10/17","time16:00",14.344
"9/10/17","time17:00",14.448
"9/10/17","time18:00",16.104
"9/10/17","time19:00",15.608
"9/10/17","time20:00",16.776
"9/10/17","time21:00",16.184
"9/10/17","time22:00",15.68
"9/10/17","time23:00",15.192
"9/11/17","time00:00",13.528
"9/11/17","time01:00",13.104
"9/11/17","time02:00",12.832
"9/11/17","time03:00",12.816
"9/11/17","time04:00",13.2
"9/11/17","time05:00",13.968
"9/11/17","time06:00",34.52
"9/11/17","time07:00",60.616
"9/11/17","time08:00",80.592
"9/11/17","time09:00",94.792
"9/11/17","time10:00",101.472
"9/11/17","time11:00",112.536
"9/11/17","time12:00",112.2
"9/11/17","time13:00",117.888
"9/11/17","time14:00",120.208
"9/11/17","time15:00",100.848
"9/11/17","time16:00",63.12
"9/11/17","time17:00",45.928
"9/11/17","time18:00",37.48
"9/11/17","time19:00",33.76
"9/11/17","time20:00",27.432
"9/11/17","time21:00",23.184
"9/11/17","time22:00",17.656
"9/11/17","time23:00",15.696
"9/12/17","time00:00",13.664
"9/12/17","time01:00",13.328
"9/12/17","time02:00",13
"9/12/17","time03:00",12.84
"9/12/17","time04:00",13.096
"9/12/17","time05:00",14.16
"9/12/17","time06:00",30.608
"9/12/17","time07:00",48.752
"9/12/17","time08:00",75.864
"9/12/17","time09:00",79.968
"9/12/17","time10:00",87.08
"9/12/17","time11:00",101.624
"9/12/17","time12:00",107.952
"9/12/17","time13:00",113.624
"9/12/17","time14:00",112.632
"9/12/17","time15:00",91.392
"9/12/17","time16:00",51.176
"9/12/17","time17:00",39.288
"9/12/17","time18:00",31.54
"9/12/17","time19:00",29.136
"9/12/17","time20:00",30.008
"9/12/17","time21:00",25.128
"9/12/17","time22:00",18.64
"9/12/17","time23:00",15.2
"9/13/17","time00:00",13.664
"9/13/17","time01:00",12.936
"9/13/17","time02:00",12.712
"9/13/17","time03:00",12.776
"9/13/17","time04:00",13.128
"9/13/17","time05:00",14.096
"9/13/17","time06:00",28.88
"9/13/17","time07:00",42.968
"9/13/17","time08:00",74.696
"9/13/17","time09:00",71.136
"9/13/17","time10:00",74.52
"9/13/17","time11:00",81.816
"9/13/17","time12:00",79.496
"9/13/17","time13:00",83.072
"9/13/17","time14:00",75.176
"9/13/17","time15:00",57.592
"9/13/17","time16:00",43.36
"9/13/17","time17:00",31.128
"9/13/17","time18:00",25.256
"9/13/17","time19:00",22.768
"9/13/17","time20:00",24.272
"9/13/17","time21:00",20.392
"9/13/17","time22:00",15.872
"9/13/17","time23:00",14.936
"9/14/17","time00:00",13.152
"9/14/17","time01:00",12.624
"9/14/17","time02:00",12.648
"9/14/17","time03:00",12.592
"9/14/17","time04:00",12.984
"9/14/17","time05:00",14.28
"9/14/17","time06:00",23.872
"9/14/17","time07:00",38.016
"9/14/17","time08:00",57.288
"9/14/17","time09:00",61.24
"9/14/17","time10:00",62.168
"9/14/17","time11:00",68.472
"9/14/17","time12:00",74.448
"9/14/17","time13:00",79.936
"9/14/17","time14:00",83.936
"9/14/17","time15:00",65.048
"9/14/17","time16:00",37.328
"9/14/17","time17:00",30.888
"9/14/17","time18:00",28.952
"9/14/17","time19:00",24.776
"9/14/17","time20:00",23.864
"9/14/17","time21:00",20.864
"9/14/17","time22:00",16.824
"9/14/17","time23:00",14.896
"9/15/17","time00:00",13.176
"9/15/17","time01:00",12.56
"9/15/17","time02:00",12.552
"9/15/17","time03:00",12.696
"9/15/17","time04:00",12.76
"9/15/17","time05:00",13.936
"9/15/17","time06:00",22.736
"9/15/17","time07:00",37.208
"9/15/17","time08:00",53.304
"9/15/17","time09:00",56.144
"9/15/17","time10:00",59.992
"9/15/17","time11:00",69.728
"9/15/17","time12:00",80.592
"9/15/17","time13:00",85.528
"9/15/17","time14:00",86.04
"9/15/17","time15:00",68.776
"9/15/17","time16:00",43.536
"9/15/17","time17:00",30.784
"9/15/17","time18:00",26.584
"9/15/17","time19:00",23.912
"9/15/17","time20:00",24.104
"9/15/17","time21:00",23.368
"9/15/17","time22:00",19.008
"9/15/17","time23:00",13.992
"9/16/17","time00:00",12.624
"9/16/17","time01:00",11.848
"9/16/17","time02:00",11.672
"9/16/17","time03:00",11.64
"9/16/17","time04:00",11.824
"9/16/17","time05:00",12.344
"9/16/17","time06:00",13.4
"9/16/17","time07:00",12.04
"9/16/17","time08:00",13.192
"9/16/17","time09:00",14.392
"9/16/17","time10:00",14.304
"9/16/17","time11:00",15.48
"9/16/17","time12:00",14.328
"9/16/17","time13:00",13.912
"9/16/17","time14:00",14.016
"9/16/17","time15:00",14.128
"9/16/17","time16:00",14.112
"9/16/17","time17:00",14.096
"9/16/17","time18:00",13.584
"9/16/17","time19:00",13.8
"9/16/17","time20:00",14.856
"9/16/17","time21:00",15.16
"9/16/17","time22:00",14.512
"9/16/17","time23:00",14.104
"9/17/17","time00:00",12.76
"9/17/17","time01:00",12.056
"9/17/17","time02:00",11.912
"9/17/17","time03:00",12.04
"9/17/17","time04:00",12.072
"9/17/17","time05:00",12.952
"9/17/17","time06:00",13.656
"9/17/17","time07:00",11.544
"9/17/17","time08:00",10.968
"9/17/17","time09:00",10.992
"9/17/17","time10:00",11.12
"9/17/17","time11:00",11.16
"9/17/17","time12:00",11.6
"9/17/17","time13:00",12.384
"9/17/17","time14:00",12.96
"9/17/17","time15:00",13.584
"9/17/17","time16:00",13.576
"9/17/17","time17:00",12.088
"9/17/17","time18:00",12.064
"9/17/17","time19:00",13.216
"9/17/17","time20:00",14.608
"9/17/17","time21:00",14.528
"9/17/17","time22:00",14.704
"9/17/17","time23:00",13.88
"9/18/17","time00:00",12.368
"9/18/17","time01:00",11.992
"9/18/17","time02:00",12.112
"9/18/17","time03:00",11.712
"9/18/17","time04:00",11.816
"9/18/17","time05:00",13.184
"9/18/17","time06:00",21.072
"9/18/17","time07:00",35.52
"9/18/17","time08:00",52.968
"9/18/17","time09:00",57.032
"9/18/17","time10:00",63.248
"9/18/17","time11:00",79.096
"9/18/17","time12:00",86.808
"9/18/17","time13:00",90.6
"9/18/17","time14:00",93.672
"9/18/17","time15:00",75.304
"9/18/17","time16:00",48.928
"9/18/17","time17:00",35.968
"9/18/17","time18:00",34.608
"9/18/17","time19:00",34.128
"9/18/17","time20:00",27.128
"9/18/17","time21:00",21.368
"9/18/17","time22:00",17.976
"9/18/17","time23:00",14.992
"9/19/17","time00:00",13.408
"9/19/17","time01:00",12.784
"9/19/17","time02:00",12.72
"9/19/17","time03:00",12.4
"9/19/17","time04:00",13.128
"9/19/17","time05:00",13.696
"9/19/17","time06:00",22.056
"9/19/17","time07:00",35.104
"9/19/17","time08:00",50.08
"9/19/17","time09:00",54.632
"9/19/17","time10:00",58.952
"9/19/17","time11:00",68.664
"9/19/17","time12:00",75.848
"9/19/17","time13:00",82.92
"9/19/17","time14:00",87.384
"9/19/17","time15:00",69.792
"9/19/17","time16:00",40.784
"9/19/17","time17:00",30.688
"9/19/17","time18:00",23.856
"9/19/17","time19:00",25.184
"9/19/17","time20:00",24.56
"9/19/17","time21:00",23.336
"9/19/17","time22:00",18.192
"9/19/17","time23:00",14.992
"9/20/17","time00:00",13.408
"9/20/17","time01:00",12.8
"9/20/17","time02:00",12.584
"9/20/17","time03:00",12.592
"9/20/17","time04:00",13.152
"9/20/17","time05:00",14.096
"9/20/17","time06:00",22.144
"9/20/17","time07:00",34.064
"9/20/17","time08:00",51.28
"9/20/17","time09:00",56.712
"9/20/17","time10:00",62.568
"9/20/17","time11:00",73.424
"9/20/17","time12:00",81.04
"9/20/17","time13:00",83.776
"9/20/17","time14:00",76.136
"9/20/17","time15:00",53.72
"9/20/17","time16:00",36.264
"9/20/17","time17:00",24.728
"9/20/17","time18:00",22.128
"9/20/17","time19:00",23.208
"9/20/17","time20:00",23.912
"9/20/17","time21:00",22.808
"9/20/17","time22:00",18.2
"9/20/17","time23:00",14.968
"9/21/17","time00:00",12.64
"9/21/17","time01:00",12.536
"9/21/17","time02:00",12.352
"9/21/17","time03:00",12.032
"9/21/17","time04:00",12.48
"9/21/17","time05:00",13.776
"9/21/17","time06:00",21.984
"9/21/17","time07:00",34.104
"9/21/17","time08:00",49.984
"9/21/17","time09:00",55.4
"9/21/17","time10:00",57.44
"9/21/17","time11:00",62.2
"9/21/17","time12:00",66.944
"9/21/17","time13:00",73.208
"9/21/17","time14:00",76.032
"9/21/17","time15:00",61.432
"9/21/17","time16:00",35.536
"9/21/17","time17:00",26.12
"9/21/17","time18:00",21.656
"9/21/17","time19:00",21.712
"9/21/17","time20:00",22.928
"9/21/17","time21:00",21.44
"9/21/17","time22:00",17.112
"9/21/17","time23:00",14.512
"9/22/17","time00:00",12.672
"9/22/17","time01:00",12.424
"9/22/17","time02:00",11.928
"9/22/17","time03:00",11.872
"9/22/17","time04:00",11.984
"9/22/17","time05:00",13.36
"9/22/17","time06:00",21.312
"9/22/17","time07:00",35.304
"9/22/17","time08:00",53.056
"9/22/17","time09:00",54.568
"9/22/17","time10:00",55.28
"9/22/17","time11:00",59.984
"9/22/17","time12:00",66.28
"9/22/17","time13:00",69.744
"9/22/17","time14:00",72.528
"9/22/17","time15:00",61.272
"9/22/17","time16:00",38.936
"9/22/17","time17:00",25.432
"9/22/17","time18:00",21.376
"9/22/17","time19:00",21.72
"9/22/17","time20:00",22.544
"9/22/17","time21:00",22.16
"9/22/17","time22:00",17.424
"9/22/17","time23:00",14.392
"9/23/17","time00:00",12.368
"9/23/17","time01:00",12.224
"9/23/17","time02:00",11.928
"9/23/17","time03:00",11.744
"9/23/17","time04:00",12.032
"9/23/17","time05:00",12.296
"9/23/17","time06:00",13.392
"9/23/17","time07:00",11.648
"9/23/17","time08:00",11.192
"9/23/17","time09:00",12.312
"9/23/17","time10:00",12.44
"9/23/17","time11:00",12.424
"9/23/17","time12:00",13.52
"9/23/17","time13:00",13.496
"9/23/17","time14:00",12.96
"9/23/17","time15:00",14.752
"9/23/17","time16:00",14.584
"9/23/17","time17:00",12.36
"9/23/17","time18:00",12.4
"9/23/17","time19:00",13.488
"9/23/17","time20:00",14.672
"9/23/17","time21:00",14.608
"9/23/17","time22:00",14.712
"9/23/17","time23:00",13.96
"9/24/17","time00:00",12.336
"9/24/17","time01:00",12.104
"9/24/17","time02:00",11.912
"9/24/17","time03:00",12
"9/24/17","time04:00",11.936
"9/24/17","time05:00",12.272
"9/24/17","time06:00",13.376
"9/24/17","time07:00",11.664
"9/24/17","time08:00",11.48
"9/24/17","time09:00",12.104
"9/24/17","time10:00",12.12
"9/24/17","time11:00",12.808
"9/24/17","time12:00",13.632
"9/24/17","time13:00",12.744
"9/24/17","time14:00",13.08
"9/24/17","time15:00",13.224
"9/24/17","time16:00",13.904
"9/24/17","time17:00",14.048
"9/24/17","time18:00",14.552
"9/24/17","time19:00",16.168
"9/24/17","time20:00",16.288
"9/24/17","time21:00",15.376
"9/24/17","time22:00",14.16
"9/24/17","time23:00",13.944
"9/25/17","time00:00",12.56
"9/25/17","time01:00",11.672
"9/25/17","time02:00",12.016
"9/25/17","time03:00",11.768
"9/25/17","time04:00",11.832
"9/25/17","time05:00",13.096
"9/25/17","time06:00",21.368
"9/25/17","time07:00",34.48
"9/25/17","time08:00",51.584
"9/25/17","time09:00",55.592
"9/25/17","time10:00",58.96
"9/25/17","time11:00",71.064
"9/25/17","time12:00",82.72
"9/25/17","time13:00",86.552
"9/25/17","time14:00",85.528
"9/25/17","time15:00",71.776
"9/25/17","time16:00",41.504
"9/25/17","time17:00",32.208
"9/25/17","time18:00",24.912
"9/25/17","time19:00",23.696
"9/25/17","time20:00",23.168
"9/25/17","time21:00",22.024
"9/25/17","time22:00",17
"9/25/17","time23:00",13.704
"9/26/17","time00:00",12.312
"9/26/17","time01:00",11.504
"9/26/17","time02:00",11.552
"9/26/17","time03:00",11.576
"9/26/17","time04:00",11.512
"9/26/17","time05:00",13.136
"9/26/17","time06:00",20.824
"9/26/17","time07:00",36.352
"9/26/17","time08:00",54.608
"9/26/17","time09:00",61.592
"9/26/17","time10:00",69.592
"9/26/17","time11:00",84.544
"9/26/17","time12:00",94.312
"9/26/17","time13:00",96.24
"9/26/17","time14:00",96.608
"9/26/17","time15:00",72.504
"9/26/17","time16:00",43.312
"9/26/17","time17:00",34.088
"9/26/17","time18:00",28.16
"9/26/17","time19:00",27.984
"9/26/17","time20:00",25.768
"9/26/17","time21:00",22.568
"9/26/17","time22:00",16.488
"9/26/17","time23:00",14.088
"9/27/17","time00:00",12.792
"9/27/17","time01:00",11.696
"9/27/17","time02:00",11.8
"9/27/17","time03:00",11.584
"9/27/17","time04:00",11.648
"9/27/17","time05:00",12.992
"9/27/17","time06:00",22.488
"9/27/17","time07:00",36.92
"9/27/17","time08:00",53.504
"9/27/17","time09:00",63.296
"9/27/17","time10:00",73.584
"9/27/17","time11:00",85.656
"9/27/17","time12:00",103.912
"9/27/17","time13:00",102.656
"9/27/17","time14:00",98.176
"9/27/17","time15:00",79.544
"9/27/17","time16:00",45.16
"9/27/17","time17:00",37.984
"9/27/17","time18:00",31.224
"9/27/17","time19:00",26.12
"9/27/17","time20:00",24.344
"9/27/17","time21:00",20.416
"9/27/17","time22:00",16.424
"9/27/17","time23:00",14.376
"9/28/17","time00:00",12.72
"9/28/17","time01:00",12.312
"9/28/17","time02:00",12.248
"9/28/17","time03:00",12.272
"9/28/17","time04:00",12.152
"9/28/17","time05:00",13.44
"9/28/17","time06:00",22.896
"9/28/17","time07:00",35.976
"9/28/17","time08:00",52.4
"9/28/17","time09:00",59.072
"9/28/17","time10:00",68.2
"9/28/17","time11:00",84.072
"9/28/17","time12:00",100.936
"9/28/17","time13:00",102.048
"9/28/17","time14:00",102.192
"9/28/17","time15:00",77.152
"9/28/17","time16:00",47.208
"9/28/17","time17:00",36.664
"9/28/17","time18:00",29.808
"9/28/17","time19:00",26.656
"9/28/17","time20:00",22.424
"9/28/17","time21:00",21.248
"9/28/17","time22:00",17.256
"9/28/17","time23:00",14.552
"9/29/17","time00:00",12.808
"9/29/17","time01:00",12.288
"9/29/17","time02:00",12.16
"9/29/17","time03:00",12.488
"9/29/17","time04:00",12.072
"9/29/17","time05:00",13.904
"9/29/17","time06:00",22.672
"9/29/17","time07:00",36.48
"9/29/17","time08:00",52.312
"9/29/17","time09:00",57.512
"9/29/17","time10:00",65.016
"9/29/17","time11:00",76.592
"9/29/17","time12:00",85.056
"9/29/17","time13:00",93.976
"9/29/17","time14:00",90.992
"9/29/17","time15:00",75.216
"9/29/17","time16:00",40.48
"9/29/17","time17:00",28.36
"9/29/17","time18:00",22.936
"9/29/17","time19:00",20.992
"9/29/17","time20:00",21.16
"9/29/17","time21:00",20.432
"9/29/17","time22:00",15.848
"9/29/17","time23:00",14.24
"9/30/17","time00:00",12.48
"9/30/17","time01:00",13.464
"9/30/17","time02:00",12.664
"9/30/17","time03:00",11.536
"9/30/17","time04:00",11.32
"9/30/17","time05:00",10.904
"9/30/17","time06:00",11.896
"9/30/17","time07:00",10.576
"9/30/17","time08:00",10.608
"9/30/17","time09:00",10.68
"9/30/17","time10:00",10.912
"9/30/17","time11:00",10.928
"9/30/17","time12:00",11.664
"9/30/17","time13:00",12.496
"9/30/17","time14:00",13.336
"9/30/17","time15:00",13.72
"9/30/17","time16:00",14.096
"9/30/17","time17:00",14.352
"9/30/17","time18:00",14.56
"9/30/17","time19:00",16.376
"9/30/17","time20:00",16.752
"9/30/17","time21:00",16.672
"9/30/17","time22:00",15.208
"9/30/17","time23:00",14.304
"10/1/17","time00:00",12.696
"10/1/17","time01:00",12.544
"10/1/17","time02:00",11.976
"10/1/17","time03:00",11.52
"10/1/17","time04:00",10.896
"10/1/17","time05:00",11.104
"10/1/17","time06:00",12.112
"10/1/17","time07:00",10.624
"10/1/17","time08:00",10.904
"10/1/17","time09:00",11.304
"10/1/17","time10:00",11.072
"10/1/17","time11:00",11.744
"10/1/17","time12:00",12.272
"10/1/17","time13:00",12.784
"10/1/17","time14:00",12.28
"10/1/17","time15:00",13.208
"10/1/17","time16:00",14.088
"10/1/17","time17:00",14.496
"10/1/17","time18:00",13.832
"10/1/17","time19:00",15.368
"10/1/17","time20:00",16.056
"10/1/17","time21:00",15.392
"10/1/17","time22:00",15.032
"10/1/17","time23:00",14.144
"10/2/17","time00:00",11.7578
"10/2/17","time01:00",12.96
"10/2/17","time02:00",12.44
"10/2/17","time03:00",12.112
"10/2/17","time04:00",11.592
"10/2/17","time05:00",12.296
"10/2/17","time06:00",16.752
"10/2/17","time07:00",28.84
"10/2/17","time08:00",42.944
"10/2/17","time09:00",38.08
"10/2/17","time10:00",30.6888
"10/2/17","time11:00",36.2768
"10/2/17","time12:00",39.1546
"10/2/17","time13:00",40.6638
"10/2/17","time14:00",45.3252
"10/2/17","time15:00",31.9464
"10/2/17","time16:00",16.781
"10/2/17","time17:00",14.9948
"10/2/17","time18:00",13.4662
"10/2/17","time19:00",12.8858
"10/2/17","time20:00",12.9622
"10/2/17","time21:00",12.9068
"10/2/17","time22:00",10.6402
"10/2/17","time23:00",9.1364
"10/3/17","time00:00",9.4082
"10/3/17","time01:00",7.8684
"10/3/17","time02:00",7.6924
"10/3/17","time03:00",14.1008
"10/3/17","time04:00",13.344
"10/3/17","time05:00",13.984
"10/3/17","time06:00",21.608
"10/3/17","time07:00",37.224
"10/3/17","time08:00",52.856
"10/3/17","time09:00",53.264
"10/3/17","time10:00",55.76
"10/3/17","time11:00",61.416
"10/3/17","time12:00",65.688
"10/3/17","time13:00",66.592
"10/3/17","time14:00",69.616
"10/3/17","time15:00",58.496
"10/3/17","time16:00",36.496
"10/3/17","time17:00",28.984
"10/3/17","time18:00",24.16
"10/3/17","time19:00",24.472
"10/3/17","time20:00",24.288
"10/3/17","time21:00",22.104
"10/3/17","time22:00",17.176
"10/3/17","time23:00",14.344
"10/4/17","time00:00",12.408
"10/4/17","time01:00",12.104
"10/4/17","time02:00",12.176
"10/4/17","time03:00",12.304
"10/4/17","time04:00",11.896
"10/4/17","time05:00",13.44
"10/4/17","time06:00",20.992
"10/4/17","time07:00",36.896
"10/4/17","time08:00",54.792
"10/4/17","time09:00",54.872
"10/4/17","time10:00",57.376
"10/4/17","time11:00",60.616
"10/4/17","time12:00",65.376
"10/4/17","time13:00",75.168
"10/4/17","time14:00",73.016
"10/4/17","time15:00",55.376
"10/4/17","time16:00",38.112
"10/4/17","time17:00",27.872
"10/4/17","time18:00",24.24
"10/4/17","time19:00",26.04
"10/4/17","time20:00",23.496
"10/4/17","time21:00",22.256
"10/4/17","time22:00",17.528
"10/4/17","time23:00",14.056
"10/5/17","time00:00",12.376
"10/5/17","time01:00",12.008
"10/5/17","time02:00",11.752
"10/5/17","time03:00",11.768
"10/5/17","time04:00",11.552
"10/5/17","time05:00",13.04
"10/5/17","time06:00",21.248
"10/5/17","time07:00",35.648
"10/5/17","time08:00",52.28
"10/5/17","time09:00",54.472
"10/5/17","time10:00",55.576
"10/5/17","time11:00",61.912
"10/5/17","time12:00",71.176
"10/5/17","time13:00",77.608
"10/5/17","time14:00",86.416
"10/5/17","time15:00",65.392
"10/5/17","time16:00",40.976
"10/5/17","time17:00",29.896
"10/5/17","time18:00",23.328
"10/5/17","time19:00",23.76
"10/5/17","time20:00",22.784
"10/5/17","time21:00",21.344
"10/5/17","time22:00",17.176
"10/5/17","time23:00",13.464
"10/6/17","time00:00",12.6
"10/6/17","time01:00",11.696
"10/6/17","time02:00",11.424
"10/6/17","time03:00",11.424
"10/6/17","time04:00",11.432
"10/6/17","time05:00",12.888
"10/6/17","time06:00",21.4
"10/6/17","time07:00",36.088
"10/6/17","time08:00",52.024
"10/6/17","time09:00",53.608
"10/6/17","time10:00",56.44
"10/6/17","time11:00",65.624
"10/6/17","time12:00",80.28
"10/6/17","time13:00",83.192
"10/6/17","time14:00",84.64
"10/6/17","time15:00",69.888
"10/6/17","time16:00",41.44
"10/6/17","time17:00",24.2
"10/6/17","time18:00",20.872
"10/6/17","time19:00",23.168
"10/6/17","time20:00",23.976
"10/6/17","time21:00",23.064
"10/6/17","time22:00",18.456
"10/6/17","time23:00",15.832
"10/7/17","time00:00",13.872
"10/7/17","time01:00",13.976
"10/7/17","time02:00",14.04
"10/7/17","time03:00",14.168
"10/7/17","time04:00",13.552
"10/7/17","time05:00",14.12
"10/7/17","time06:00",15.016
"10/7/17","time07:00",15.504
"10/7/17","time08:00",15.72
