Date,Time,Electricity.Facility.J.,kWh,Month,Season,Day
0006-05-06,1:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,2:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,3:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,4:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,5:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,6:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,7:00,78909536.84,21.91931579,5,Summer,Saturday
0006-05-06,8:00,60785452.65,16.88484796,5,Summer,Saturday
0006-05-06,9:00,75474884.95,20.96524582,5,Summer,Saturday
0006-05-06,10:00,92334282.47,25.6484118,5,Summer,Saturday
0006-05-06,11:00,95906861,26.64079472,5,Summer,Saturday
0006-05-06,12:00,98265232.71,27.29589798,5,Summer,Saturday
0006-05-06,13:00,99696153.14,27.69337587,5,Summer,Saturday
0006-05-06,14:00,99696153.14,27.69337587,5,Summer,Saturday
0006-05-06,15:00,98966046.7,27.49056853,5,Summer,Saturday
0006-05-06,16:00,98966046.7,27.49056853,5,Summer,Saturday
0006-05-06,17:00,97595187.17,27.10977421,5,Summer,Saturday
0006-05-06,18:00,94766093.19,26.32391478,5,Summer,Saturday
0006-05-06,19:00,86366200.68,23.9906113,5,Summer,Saturday
0006-05-06,20:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,21:00,49436629.47,13.73239708,5,Summer,Saturday
0006-05-06,22:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-06,23:00,47659512.24,13.2387534,5,Summer,Saturday
0006-05-07,0:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,1:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,2:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,3:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,4:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,5:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,6:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,7:00,78048000.74,21.68000021,5,Summer,Sunday
0006-05-07,8:00,49436629.47,13.73239708,5,Summer,Sunday
0006-05-07,9:00,80983920.53,22.49553348,5,Summer,Sunday
0006-05-07,10:00,86508496.79,24.030138,5,Summer,Sunday
0006-05-07,11:00,93081614.12,25.85600392,5,Summer,Sunday
0006-05-07,12:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,13:00,95290141.17,26.46948366,5,Summer,Sunday
0006-05-07,14:00,59699151.66,16.58309768,5,Summer,Sunday
0006-05-07,15:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,16:00,94917715.91,26.3660322,5,Summer,Sunday
0006-05-07,17:00,94933312.46,26.37036457,5,Summer,Sunday
0006-05-07,18:00,94297511.01,26.19375306,5,Summer,Sunday
0006-05-07,19:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,20:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,21:00,49436629.47,13.73239708,5,Summer,Sunday
0006-05-07,22:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-07,23:00,47659512.24,13.2387534,5,Summer,Sunday
0006-05-08,0:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,1:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,2:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,3:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,4:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,5:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,6:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-08,7:00,80432344.32,22.34231787,5,Summer,Monday
0006-05-08,8:00,144384297,40.10674917,5,Summer,Monday
0006-05-08,9:00,217550909,60.43080806,5,Summer,Monday
0006-05-08,10:00,221843869.8,61.62329717,5,Summer,Monday
0006-05-08,11:00,224070841.7,62.24190047,5,Summer,Monday
0006-05-08,12:00,228651181.6,63.51421711,5,Summer,Monday
0006-05-08,13:00,230884892.7,64.13469242,5,Summer,Monday
0006-05-08,14:00,236402403.7,65.66733436,5,Summer,Monday
0006-05-08,15:00,241628216.5,67.11894903,5,Summer,Monday
0006-05-08,16:00,244018264.1,67.78285114,5,Summer,Monday
0006-05-08,17:00,224415117,62.3375325,5,Summer,Monday
0006-05-08,18:00,171293892.6,47.58163683,5,Summer,Monday
0006-05-08,19:00,168615813.8,46.83772606,5,Summer,Monday
0006-05-08,20:00,143210488.5,39.78069125,5,Summer,Monday
0006-05-08,21:00,137920032.6,38.31112017,5,Summer,Monday
0006-05-08,22:00,59096017.46,16.41556041,5,Summer,Monday
0006-05-08,23:00,47659512.24,13.2387534,5,Summer,Monday
0006-05-09,0:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,1:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,2:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,3:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,4:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,5:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,6:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-09,7:00,78287080.36,21.74641121,5,Summer,Tuesday
0006-05-09,8:00,126832405.9,35.23122386,5,Summer,Tuesday
0006-05-09,9:00,202538545.7,56.26070714,5,Summer,Tuesday
0006-05-09,10:00,220919841.8,61.36662272,5,Summer,Tuesday
0006-05-09,11:00,222455615.1,61.79322642,5,Summer,Tuesday
0006-05-09,12:00,223796114.3,62.16558731,5,Summer,Tuesday
0006-05-09,13:00,226240146,62.844485,5,Summer,Tuesday
0006-05-09,14:00,234126839.7,65.03523325,5,Summer,Tuesday
0006-05-09,15:00,242571436.3,67.38095453,5,Summer,Tuesday
0006-05-09,16:00,241846088.4,67.179469,5,Summer,Tuesday
0006-05-09,17:00,222135572.8,61.70432578,5,Summer,Tuesday
0006-05-09,18:00,168620800,46.83911111,5,Summer,Tuesday
0006-05-09,19:00,148291342.7,41.19203964,5,Summer,Tuesday
0006-05-09,20:00,138001776,38.33382667,5,Summer,Tuesday
0006-05-09,21:00,125055289.7,34.73758047,5,Summer,Tuesday
0006-05-09,22:00,51015541.86,14.17098385,5,Summer,Tuesday
0006-05-09,23:00,47659512.24,13.2387534,5,Summer,Tuesday
0006-05-10,0:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,1:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,2:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,3:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,4:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,5:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,6:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-10,7:00,77489594.82,21.52488745,5,Summer,Wednesday
0006-05-10,8:00,126832405.9,35.23122386,5,Summer,Wednesday
0006-05-10,9:00,187502733.2,52.08409256,5,Summer,Wednesday
0006-05-10,10:00,205021495.9,56.95041553,5,Summer,Wednesday
0006-05-10,11:00,215604931.5,59.89025875,5,Summer,Wednesday
0006-05-10,12:00,222778472.9,61.88290914,5,Summer,Wednesday
0006-05-10,13:00,223570156.3,62.10282119,5,Summer,Wednesday
0006-05-10,14:00,224350182.7,62.31949519,5,Summer,Wednesday
0006-05-10,15:00,225031947.7,62.50887436,5,Summer,Wednesday
0006-05-10,16:00,226608439.2,62.94678867,5,Summer,Wednesday
0006-05-10,17:00,220904720.7,61.36242242,5,Summer,Wednesday
0006-05-10,18:00,164850371.2,45.79176978,5,Summer,Wednesday
0006-05-10,19:00,148189444.4,41.16373456,5,Summer,Wednesday
0006-05-10,20:00,125055288.9,34.73758025,5,Summer,Wednesday
0006-05-10,21:00,125055289.1,34.73758031,5,Summer,Wednesday
0006-05-10,22:00,51015541.13,14.17098365,5,Summer,Wednesday
0006-05-10,23:00,47659512.24,13.2387534,5,Summer,Wednesday
0006-05-11,0:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,1:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,2:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,3:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,4:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,5:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,6:00,47659512.24,13.2387534,5,Summer,Thursday
0006-05-11,7:00,82105400.41,22.80705567,5,Summer,Thursday
