"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","9/9/17","time08:00",6.24,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time09:00",5.92,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time10:00",5.44,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time11:00",8.16,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time12:00",11.68,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time13:00",8,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time14:00",7.68,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time15:00",7.04,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time16:00",3.84,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time17:00",4.48,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time18:00",3.84,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time19:00",3.84,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time20:00",5.6,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time21:00",4.8,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time22:00",4.32,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/9/17","time23:00",4.64,9,"Saturday","Fall"
1631302398,"Palm Elementary","9/10/17","time00:00",5.12,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time01:00",5.12,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time02:00",4.32,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time03:00",4.32,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time04:00",4.64,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time05:00",4.32,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time06:00",4,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time07:00",4.16,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time08:00",3.84,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time09:00",3.52,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time10:00",3.68,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time11:00",3.52,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time12:00",3.52,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time13:00",4.16,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time14:00",3.52,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time15:00",4.64,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time16:00",4.16,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time17:00",4.16,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time18:00",4.16,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time19:00",4.64,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time20:00",4.48,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time21:00",5.6,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time22:00",4.64,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/10/17","time23:00",4.96,9,"Sunday","Fall"
1631302398,"Palm Elementary","9/11/17","time00:00",4.32,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time01:00",4.64,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time02:00",4.48,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time03:00",4.96,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time04:00",4.16,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time05:00",4.48,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time06:00",16.8,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time07:00",30.4,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time08:00",28.48,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time09:00",41.28,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time10:00",38.56,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time11:00",53.44,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time12:00",58.24,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time13:00",62.24,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time14:00",64.32,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time15:00",64,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time16:00",48.8,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time17:00",42.4,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time18:00",43.52,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time19:00",40.16,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time20:00",14.56,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time21:00",7.68,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time22:00",4.8,9,"Monday","Fall"
1631302398,"Palm Elementary","9/11/17","time23:00",3.52,9,"Monday","Fall"
