"DATE","day","season","variable","mean_kWh"
"9/9/17","Saturday","Fall","time01:00",258.706666666667
"9/9/17","Saturday","Fall","time02:00",228.923333333333
"9/9/17","Saturday","Fall","time03:00",228.103333333333
"9/9/17","Saturday","Fall","time04:00",208.213333333333
"9/9/17","Saturday","Fall","time05:00",148.62
"9/9/17","Saturday","Fall","time06:00",140.05
"9/9/17","Saturday","Fall","time07:00",166.11
"9/9/17","Saturday","Fall","time08:00",163
"9/9/17","Saturday","Fall","time09:00",172.83
"9/9/17","Saturday","Fall","time10:00",188.293333333333
"9/9/17","Saturday","Fall","time11:00",196.943333333333
"9/9/17","Saturday","Fall","time12:00",200.16
"9/9/17","Saturday","Fall","time13:00",202.41
"9/9/17","Saturday","Fall","time14:00",202.72
"9/9/17","Saturday","Fall","time15:00",170.383333333333
"9/9/17","Saturday","Fall","time16:00",143.773333333333
"9/9/17","Saturday","Fall","time17:00",131.673333333333
"9/9/17","Saturday","Fall","time18:00",132.926666666667
"9/9/17","Saturday","Fall","time19:00",136.316666666667
"9/9/17","Saturday","Fall","time20:00",142.373333333333
"9/9/17","Saturday","Fall","time21:00",151.993333333333
"9/9/17","Saturday","Fall","time22:00",267.723333333333
"9/9/17","Saturday","Fall","time23:00",262.403333333333
"9/10/17","Sunday","Fall","time00:00",209.9
"9/10/17","Sunday","Fall","time01:00",174.99
"9/10/17","Sunday","Fall","time02:00",100.133333333333
"9/10/17","Sunday","Fall","time03:00",98.28
"9/10/17","Sunday","Fall","time04:00",101.1
"9/10/17","Sunday","Fall","time05:00",98.1066666666667
"9/10/17","Sunday","Fall","time06:00",108.066666666667
"9/10/17","Sunday","Fall","time07:00",116.503333333333
"9/10/17","Sunday","Fall","time08:00",121.086666666667
"9/10/17","Sunday","Fall","time09:00",129.09
"9/10/17","Sunday","Fall","time10:00",130.03
"9/10/17","Sunday","Fall","time11:00",133.48
"9/10/17","Sunday","Fall","time12:00",136.233333333333
"9/10/17","Sunday","Fall","time13:00",134.86
"9/10/17","Sunday","Fall","time14:00",128.386666666667
"9/10/17","Sunday","Fall","time15:00",140.49
"9/10/17","Sunday","Fall","time16:00",149.466666666667
"9/10/17","Sunday","Fall","time17:00",146.453333333333
"9/10/17","Sunday","Fall","time18:00",141.033333333333
"9/10/17","Sunday","Fall","time19:00",150.56
"9/10/17","Sunday","Fall","time20:00",154.636666666667
"9/10/17","Sunday","Fall","time21:00",156.863333333333
"9/10/17","Sunday","Fall","time22:00",225.476666666667
"9/10/17","Sunday","Fall","time23:00",174.356666666667
"9/11/17","Monday","Fall","time00:00",145.446666666667
"9/11/17","Monday","Fall","time01:00",100.223333333333
"9/11/17","Monday","Fall","time02:00",101.903333333333
"9/11/17","Monday","Fall","time03:00",99.22
"9/11/17","Monday","Fall","time04:00",98.6133333333333
"9/11/17","Monday","Fall","time05:00",127.56
"9/11/17","Monday","Fall","time06:00",300.826666666667
"9/11/17","Monday","Fall","time07:00",384.12
"9/11/17","Monday","Fall","time08:00",443.066666666667
"9/11/17","Monday","Fall","time09:00",470.666666666667
"9/11/17","Monday","Fall","time10:00",475.246666666667
"9/11/17","Monday","Fall","time11:00",599.053333333333
"9/11/17","Monday","Fall","time12:00",504.536666666667
"9/11/17","Monday","Fall","time13:00",488.683333333333
"9/11/17","Monday","Fall","time14:00",473.67
"9/11/17","Monday","Fall","time15:00",428.723333333333
"9/11/17","Monday","Fall","time16:00",390.59
"9/11/17","Monday","Fall","time17:00",317.426666666667
"9/11/17","Monday","Fall","time18:00",309.293333333333
"9/11/17","Monday","Fall","time19:00",322.223333333333
"9/11/17","Monday","Fall","time20:00",281.523333333333
"9/11/17","Monday","Fall","time21:00",220.66
"9/11/17","Monday","Fall","time22:00",290.543333333333
"9/11/17","Monday","Fall","time23:00",258.433333333333
"9/12/17","Tuesday","Fall","time00:00",245.376666666667
"9/12/17","Tuesday","Fall","time01:00",232.006666666667
"9/12/17","Tuesday","Fall","time02:00",230.133333333333
"9/12/17","Tuesday","Fall","time03:00",230.603333333333
"9/12/17","Tuesday","Fall","time04:00",232.22
"9/12/17","Tuesday","Fall","time05:00",235.026666666667
"9/12/17","Tuesday","Fall","time06:00",349.45
"9/12/17","Tuesday","Fall","time07:00",467.433333333333
"9/12/17","Tuesday","Fall","time08:00",532.66
"9/12/17","Tuesday","Fall","time09:00",542.593333333333
"9/12/17","Tuesday","Fall","time10:00",575.81
"9/12/17","Tuesday","Fall","time11:00",589.146666666667
"9/12/17","Tuesday","Fall","time12:00",513.64
"9/12/17","Tuesday","Fall","time13:00",502.48
"9/12/17","Tuesday","Fall","time14:00",495.036666666667
"9/12/17","Tuesday","Fall","time15:00",454.693333333333
"9/12/17","Tuesday","Fall","time16:00",383.9
"9/12/17","Tuesday","Fall","time17:00",309.95
"9/12/17","Tuesday","Fall","time18:00",270.686666666667
"9/12/17","Tuesday","Fall","time19:00",283.396666666667
"9/12/17","Tuesday","Fall","time20:00",305.23
"9/12/17","Tuesday","Fall","time21:00",238.953333333333
"9/12/17","Tuesday","Fall","time22:00",296.816666666667
"9/12/17","Tuesday","Fall","time23:00",257.563333333333
"9/13/17","Wednesday","Fall","time00:00",247.256666666667
"9/13/17","Wednesday","Fall","time01:00",233.386666666667
"9/13/17","Wednesday","Fall","time02:00",227.906666666667
"9/13/17","Wednesday","Fall","time03:00",206.463333333333
"9/13/17","Wednesday","Fall","time04:00",161.69
"9/13/17","Wednesday","Fall","time05:00",171.096666666667
"9/13/17","Wednesday","Fall","time06:00",334.756666666667
"9/13/17","Wednesday","Fall","time07:00",359.456666666667
"9/13/17","Wednesday","Fall","time08:00",383.396666666667
"9/13/17","Wednesday","Fall","time09:00",408.396666666667
"9/13/17","Wednesday","Fall","time10:00",427.896666666667
"9/13/17","Wednesday","Fall","time11:00",441.06
"9/13/17","Wednesday","Fall","time12:00",437.803333333333
"9/13/17","Wednesday","Fall","time13:00",462.693333333333
"9/13/17","Wednesday","Fall","time14:00",451.103333333333
"9/13/17","Wednesday","Fall","time15:00",405.49
"9/13/17","Wednesday","Fall","time16:00",348.276666666667
"9/13/17","Wednesday","Fall","time17:00",269.45
"9/13/17","Wednesday","Fall","time18:00",231.913333333333
"9/13/17","Wednesday","Fall","time19:00",238.72
"9/13/17","Wednesday","Fall","time20:00",252.65
"9/13/17","Wednesday","Fall","time21:00",215.523333333333
"9/13/17","Wednesday","Fall","time22:00",300.063333333333
"9/13/17","Wednesday","Fall","time23:00",274.443333333333
"9/14/17","Thursday","Fall","time00:00",248.723333333333
"9/14/17","Thursday","Fall","time01:00",232.606666666667
"9/14/17","Thursday","Fall","time02:00",229.786666666667
"9/14/17","Thursday","Fall","time03:00",174.53
"9/14/17","Thursday","Fall","time04:00",161.353333333333
"9/14/17","Thursday","Fall","time05:00",169.973333333333
"9/14/17","Thursday","Fall","time06:00",242.58
"9/14/17","Thursday","Fall","time07:00",306.616666666667
"9/14/17","Thursday","Fall","time08:00",347.53
"9/14/17","Thursday","Fall","time09:00",362.403333333333
"9/14/17","Thursday","Fall","time10:00",379.996666666667
"9/14/17","Thursday","Fall","time11:00",405.136666666667
"9/14/17","Thursday","Fall","time12:00",399.97
"9/14/17","Thursday","Fall","time13:00",434.126666666667
"9/14/17","Thursday","Fall","time14:00",411.073333333333
"9/14/17","Thursday","Fall","time15:00",377.303333333333
"9/14/17","Thursday","Fall","time16:00",324.916666666667
"9/14/17","Thursday","Fall","time17:00",270.356666666667
"9/14/17","Thursday","Fall","time18:00",262.183333333333
"9/14/17","Thursday","Fall","time19:00",276.303333333333
"9/14/17","Thursday","Fall","time20:00",255.33
"9/14/17","Thursday","Fall","time21:00",199.723333333333
"9/14/17","Thursday","Fall","time22:00",291.356666666667
"9/14/17","Thursday","Fall","time23:00",264.786666666667
"9/15/17","Friday","Fall","time00:00",252.966666666667
"9/15/17","Friday","Fall","time01:00",226.453333333333
"9/15/17","Friday","Fall","time02:00",213.943333333333
"9/15/17","Friday","Fall","time03:00",158.03
"9/15/17","Friday","Fall","time04:00",157.59
"9/15/17","Friday","Fall","time05:00",123.32
"9/15/17","Friday","Fall","time06:00",214.666666666667
"9/15/17","Friday","Fall","time07:00",282.343333333333
"9/15/17","Friday","Fall","time08:00",326.713333333333
"9/15/17","Friday","Fall","time09:00",347.763333333333
"9/15/17","Friday","Fall","time10:00",363.086666666667
"9/15/17","Friday","Fall","time11:00",373.203333333333
"9/15/17","Friday","Fall","time12:00",368.53
"9/15/17","Friday","Fall","time13:00",392.016666666667
"9/15/17","Friday","Fall","time14:00",388.213333333333
"9/15/17","Friday","Fall","time15:00",376.13
"9/15/17","Friday","Fall","time16:00",322.99
"9/15/17","Friday","Fall","time17:00",251.27
"9/15/17","Friday","Fall","time18:00",222.396666666667
"9/15/17","Friday","Fall","time19:00",236.826666666667
"9/15/17","Friday","Fall","time20:00",252.246666666667
"9/15/17","Friday","Fall","time21:00",236.05
"9/15/17","Friday","Fall","time22:00",323.843333333333
"9/15/17","Friday","Fall","time23:00",291.426666666667
"9/16/17","Saturday","Fall","time00:00",234.746666666667
"9/16/17","Saturday","Fall","time01:00",223.106666666667
"9/16/17","Saturday","Fall","time02:00",152.596666666667
"9/16/17","Saturday","Fall","time03:00",96.9766666666667
"9/16/17","Saturday","Fall","time04:00",97.5433333333333
