"char_prem_id","Site.Name","DATE","variable","value","Month","day","season"
1631302398,"Palm Elementary","12/19/17","time20:00",4,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time21:00",3.36,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time22:00",4,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/19/17","time23:00",3.68,12,"Tuesday","Winter"
1631302398,"Palm Elementary","12/20/17","time00:00",3.84,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time01:00",3.52,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time02:00",3.36,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time03:00",3.84,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time04:00",3.36,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time05:00",5.44,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time06:00",5.92,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time07:00",5.92,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time08:00",12.64,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time09:00",12.48,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time10:00",11.04,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time11:00",13.12,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time12:00",11.84,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time13:00",8.96,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time14:00",6.56,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time15:00",4.32,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time16:00",3.52,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time17:00",4.16,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time18:00",3.68,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time19:00",4.32,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time20:00",4,12,"Wednesday","Winter"
1631302398,"Palm Elementary","12/20/17","time21:00",4.32,12,"Wednesday","Winter"
