Date,Time,Electricity.Facility.J.,kWh,Day,Month,Season
0006-11-04,2:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,3:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,4:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,5:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,6:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,7:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,8:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,9:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,10:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,11:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,12:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,13:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,14:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,15:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,16:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,17:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,18:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,19:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,20:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,21:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,22:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-04,23:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-05,0:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,1:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,2:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,3:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,4:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,5:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,6:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,7:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,8:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,9:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,10:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,11:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,12:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,13:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,14:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,15:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,16:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,17:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,18:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,19:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,20:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,21:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,22:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-05,23:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-06,0:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,1:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,2:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,3:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,4:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,5:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,6:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,7:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,8:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-06,9:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,10:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,11:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,12:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,13:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,14:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,15:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,16:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,17:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-06,18:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-06,19:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-06,20:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-06,21:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-06,22:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-06,23:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-07,0:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,1:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,2:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,3:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,4:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,5:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,6:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,7:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,8:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-07,9:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,10:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,11:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,12:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,13:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,14:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,15:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,16:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,17:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-07,18:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-07,19:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-07,20:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-07,21:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-07,22:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-07,23:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-08,0:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,1:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,2:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,3:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,4:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,5:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,6:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,7:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,8:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-08,9:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,10:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,11:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,12:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,13:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,14:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,15:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,16:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,17:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-08,18:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-08,19:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-08,20:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-08,21:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-08,22:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-08,23:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-09,0:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,1:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,2:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,3:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,4:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,5:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,6:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,7:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,8:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-09,9:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,10:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,11:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,12:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,13:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,14:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,15:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,16:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,17:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-09,18:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-09,19:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-09,20:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-09,21:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-09,22:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-09,23:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-10,0:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,1:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,2:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,3:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,4:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,5:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,6:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,7:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,8:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-10,9:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,10:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,11:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,12:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,13:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,14:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,15:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,16:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,17:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-10,18:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-10,19:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-10,20:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-10,21:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-10,22:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-10,23:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-11,0:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,1:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,2:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,3:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,4:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,5:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,6:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,7:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,8:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,9:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,10:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,11:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,12:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,13:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,14:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,15:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,16:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,17:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,18:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,19:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,20:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,21:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,22:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-11,23:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-12,0:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,1:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,2:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,3:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,4:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,5:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,6:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,7:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,8:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,9:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,10:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,11:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,12:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,13:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,14:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,15:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,16:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,17:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,18:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,19:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,20:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,21:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,22:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-12,23:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-13,0:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,1:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,2:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,3:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,4:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,5:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,6:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,7:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,8:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-13,9:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,10:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,11:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,12:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,13:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,14:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,15:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,16:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,17:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-13,18:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-13,19:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-13,20:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-13,21:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-13,22:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-13,23:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-14,0:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,1:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,2:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,3:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,4:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,5:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,6:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,7:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,8:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-14,9:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,10:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,11:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,12:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,13:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,14:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,15:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,16:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,17:00,158155500.2,43.93208339,Tuesday,11,Winter
0006-11-14,18:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-14,19:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-14,20:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-14,21:00,107592060.2,29.88668339,Tuesday,11,Winter
0006-11-14,22:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-14,23:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-15,0:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,1:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,2:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,3:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,4:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,5:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,6:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,7:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,8:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-15,9:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,10:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,11:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,12:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,13:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,14:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,15:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,16:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,17:00,158155500.2,43.93208339,Wednesday,11,Winter
0006-11-15,18:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-15,19:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-15,20:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-15,21:00,107592060.2,29.88668339,Wednesday,11,Winter
0006-11-15,22:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-15,23:00,44880393.89,12.46677608,Wednesday,11,Winter
0006-11-16,0:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,1:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,2:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,3:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,4:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,5:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,6:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,7:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,8:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-16,9:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,10:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,11:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,12:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,13:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,14:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,15:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,16:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,17:00,158155500.2,43.93208339,Thursday,11,Winter
0006-11-16,18:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-16,19:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-16,20:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-16,21:00,107592060.2,29.88668339,Thursday,11,Winter
0006-11-16,22:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-16,23:00,44880393.89,12.46677608,Thursday,11,Winter
0006-11-17,0:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,1:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,2:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,3:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,4:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,5:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,6:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,7:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,8:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-17,9:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,10:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,11:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,12:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,13:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,14:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,15:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,16:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,17:00,158155500.2,43.93208339,Friday,11,Winter
0006-11-17,18:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-17,19:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-17,20:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-17,21:00,107592060.2,29.88668339,Friday,11,Winter
0006-11-17,22:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-17,23:00,44880393.89,12.46677608,Friday,11,Winter
0006-11-18,0:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,1:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,2:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,3:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,4:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,5:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,6:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,7:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,8:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,9:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,10:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,11:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,12:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,13:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,14:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,15:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,16:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,17:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,18:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,19:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,20:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,21:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,22:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-18,23:00,44880393.89,12.46677608,Saturday,11,Winter
0006-11-19,0:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,1:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,2:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,3:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,4:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,5:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,6:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,7:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,8:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,9:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,10:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,11:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,12:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,13:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,14:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,15:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,16:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,17:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,18:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,19:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,20:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,21:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,22:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-19,23:00,44880393.89,12.46677608,Sunday,11,Winter
0006-11-20,0:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,1:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,2:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,3:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,4:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,5:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,6:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,7:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,8:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-20,9:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,10:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,11:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,12:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,13:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,14:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,15:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,16:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,17:00,158155500.2,43.93208339,Monday,11,Winter
0006-11-20,18:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-20,19:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-20,20:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-20,21:00,107592060.2,29.88668339,Monday,11,Winter
0006-11-20,22:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-20,23:00,44880393.89,12.46677608,Monday,11,Winter
0006-11-21,0:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-21,1:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-21,2:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-21,3:00,44880393.89,12.46677608,Tuesday,11,Winter
0006-11-21,4:00,44880393.89,12.46677608,Tuesday,11,Winter
